"Data Source","Indicateurs du développement dans le monde",

"Last Updated Date","2025-10-07",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023","2024",
"Honduras","HND","Rémunération des employées (% des dépenses)","GC.XPN.COMP.ZS","","","","","","","","","","","","","44.9172576832151","48.4744094488189","49.5009074410163","46.8785046728972","45.1698670605613","","","","","","","","","","","","","","","","","","","","","","","","","","","50.5845387001467","52.5114026485513","49.3760247892937","49.6665915883925","48.7327457718145","50.4410539331256","53.8310009804796","55.6664355714319","50.4285623927061","48.1898837123575","49.9826671024018","44.1849153360053","45.7197771981903","","","","","48.592981770147","","","","",
"Pays pauvres très endettés (PPTE)","HPC","Rémunération des employées (% des dépenses)","GC.XPN.COMP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","35.7251166542665","","38.0974069462223","36.884798503859","37.5526687906006","36.7575902609581","36.6540538022301","38.3994981629178","37.6299140755145","37.63330261891","38.6803700321848","34.4531859556924","","","",
"Croatie","HRV","Rémunération des employées (% des dépenses)","GC.XPN.COMP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","22.694506587124","16.1340995003699","20.9697595398745","25.9061698360123","24.5438605407603","21.9298348160531","22.0016007543281","21.6142257249189","20.5365591198352","18.3470592393609","18.2866278811565","15.7852034065981","15.3224336887738","15.1564018952498","15.6258254309477","16.3023924364177","17.1595134225017","16.0769487087886","16.7269501548765","15.9286881634136","15.5448855530217","16.1940661953862","15.3975746816481","14.3644052057258","14.3606055088563","14.8460801678152","15.1428169897578","15.7546038332742","15.6044776154156","15.1882948829798","15.2066957842666","14.8567104726819","14.53065451884","",
"Haïti","HTI","Rémunération des employées (% des dépenses)","GC.XPN.COMP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Hongrie","HUN","Rémunération des employées (% des dépenses)","GC.XPN.COMP.ZS","","","","","","","","","","","","","","","","","","","","","","7.13081185256565","7.34553775743707","7.54098360655738","7.57890365448505","8.28125","7.69230769230769","6.59060201170995","8.40347361389446","7.91740282685512","6.56108597285068","8.66671825427532","8.66526904262753","8.68770496209881","8.51650719765538","10.0864286264924","10.1804675653934","10.5298603050472","10.6945497447091","11.3145901312636","12.4592594860431","12.9604026279244","13.7222560841158","14.3866810778052","13.9497239667662","13.8435991271017","13.1237212451716","13.0624893943409","12.7324044259691","12.1528395131656","11.9589846009909","11.3039514916933","13.2409591417233","16.0055253897517","16.9321374527183","17.6828007292521","18.4669801982938","19.3283006064796","19.8725883198445","20.2052002445123","19.2717191694751","19.3532432001873","19.0346097305925","","",
"BIRD seulement","IBD","Rémunération des employées (% des dépenses)","GC.XPN.COMP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","22.4109224109224","21.746733808536","21.7154189159314","22.9327911011579","21.0667696033588","22.406127596127","23.2220083086114","25.2633640004022","24.2701548757439","23.8342418506436","26.3096649287086","24.1631418067046","24.4512777505999","22.4448659465421","24.6045794752217","23.0165616829781","23.5523515240019","24.2462344361044","21.7551516299014","22.7113133897943","23.7254254535472","22.3990598503699","21.9120107757068","23.3831822446003","24.0034235040938","23.0320903768343","20.8631012051291","19.2040156052455","21.3804717647236","",
"BIRD et IDA","IBT","Rémunération des employées (% des dépenses)","GC.XPN.COMP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","28.215429243302","","28.7830348438471","27.4687279212899","28.8070340868951","27.6908071667281","27.8116429102834","27.3658775140015","28.6540295192776","27.1015651101705","27.2901022554015","28.5774237812311","30.1047996773113","30.3454131634501","27.699412702933","28.9944988102763","28.9091876895648","25.9199415294358","22.271418998025","","",
"IDA totale","IDA","Rémunération des employées (% des dépenses)","GC.XPN.COMP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","35.7362537289283","","36.0269162108154","","36.5463398368614","36.4067500728394","35.8708915357581","37.4177375946463","36.10657945313","35.587870798605","37.1678236743041","33.0494705847581","","","",
"IDA mélange","IDB","Rémunération des employées (% des dépenses)","GC.XPN.COMP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","40.253544082108","","35.559900412386","33.0675575784719","32.5966663360496","30.3309656724473","28.7190078339437","28.646437956244","28.6477224360702","24.2061444089526","","","",
"Indonésie","IDN","Rémunération des employées (% des dépenses)","GC.XPN.COMP.ZS","","","","","","","","","","","","","31.9327731092437","25.130890052356","22.6534932956951","24.7318235995232","23.2732732732733","30.1757393913416","28.9968096419709","26.5944928218404","25.6376929325751","23.9908503767492","23.163492456097","21.8052738336714","21.6248288452761","21.5871297084075","24.0649540795954","26.056195674146","26.0131537738804","27.068912077694","24.2424242424242","26.5532081377152","26.6303026320113","27.7783440644661","22.9221255633581","20.0530155421632","23.0680026816938","13.6696183160924","11.7759798059281","10.6495263870095","","","7.42620325787151","14.5583857687751","12.7333360243823","","","","12.3525404124159","14.8183099212789","","","","","","","","","","","","","","","",
"IDA seulement","IDX","Rémunération des employées (% des dépenses)","GC.XPN.COMP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","35.7251166542665","","35.7692270699149","","38.2475145991626","37.1084304490769","36.8346330090843","38.6364903965097","37.4130681451317","39.9047802639544","39.0835324768974","37.1652245330448","","","",
"Île de Man","IMN","Rémunération des employées (% des dépenses)","GC.XPN.COMP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Inde","IND","Rémunération des employées (% des dépenses)","GC.XPN.COMP.ZS","","","","","","","","","","","","","","","23.3698788228505","21.5388186143669","18.8031560610718","17.404831625183","15.9158922664987","14.248159831756","14.2823939570017","14.1999491223607","13.9445333794834","13.8022366097705","13.5254186151757","12.4508102559089","13.1796121475232","13.1379697139652","12.6480078037068","11.5277213647441","11.1763782705199","10.8964010080328","10.9710948499122","10.0678374915203","9.66086672575454","9.91941494317123","9.95366598778004","11.7682002358428","11.5102645038497","10.925348997598","10.2691310478674","9.23235505766575","9.71689767030374","9.00165283936654","8.87675937312709","8.43218939721086","7.63520957639078","7.06914751997174","8.58899322076719","10.6340063009153","8.88134086724653","8.8406484026922","8.62654109802068","8.1283070552295","9.67505068516744","8.42368384290461","9.62912574108486","9.45583554247434","9.01664707392544","","","","12.0578066110359","","",
"Non classifié","INX","Rémunération des employées (% des dépenses)","GC.XPN.COMP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Irlande","IRL","Rémunération des employées (% des dépenses)","GC.XPN.COMP.ZS","","","","","","","","","","","","","15.8620689655173","15.8857142857143","15.3051643192488","15.6061620897521","14.9085037674919","14.0973169622556","13.5135135135135","13.8275340393343","13.4615384615385","13.9586410635155","13.4425754060325","12.8957528957529","13.050766283525","12.6612466124661","12.9240374609782","12.8747795414462","12.567501227295","13.5873472322071","14.0685124354763","14.367816091954","14.6292098445596","14.0515047162749","13.7685250529287","17.0964554432111","17.1124177710114","17.0303724561862","16.6051570960989","15.8293080157297","15.5519552854306","14.8044042839048","14.6398548535979","14.8633066702248","15.0949003574456","27.0058636015704","27.1577577807265","27.6571595003577","26.652183296344","24.4425802421108","16.4297904548986","23.7770427842055","24.7145490924075","24.3385631922413","25.4050337431067","24.5407912929394","25.7732191297152","26.5605899338213","26.4809598777136","27.2762888796098","23.8239835870731","24.5370795761263","26.5407487659159","","",
"Iran, République islamique d’","IRN","Rémunération des employées (% des dépenses)","GC.XPN.COMP.ZS","","","","","","","","","","","","","48.8880652335063","44.1671503192107","26.569908079342","28.8981288981289","33.2578064150676","37.9958508832589","46.2064251537936","61.7263744923319","57.8859060402685","55.9311953886271","56.0783191628515","55.5603666017175","56.4011714089446","62.4624935333678","66.9794763422759","64.484321411073","57.4777285621858","60.5945588559395","52.7191471031661","58.4624049563503","51.0968646699389","58.2300997395337","59.8747236551216","55.9411504274087","60.4950846855383","62.3827187431813","63.195914808818","54.1862606775676","56.6257851877228","51.0244631439513","47.5328747795","44.9788902641082","44.4130355610803","40.4200090291103","38.1424911303406","36.2691165159145","36.7202068122243","39.7995782290829","","","","","","","","","","","","","","","",
"Iraq","IRQ","Rémunération des employées (% des dépenses)","GC.XPN.COMP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","44.3229664897074","59.5991162784337","58.2657737843495","54.8634838137575","53.2683959817953","51.9157729676179","","","","","",
"Islande","ISL","Rémunération des employées (% des dépenses)","GC.XPN.COMP.ZS","","","","","","","","","","","","","26.6666666666667","26.8045417680454","25.6580565805658","24.4565217391304","26.6686139915291","28.6118980169972","29.2359424621707","27.8183358205945","29.4263599341946","28.830952946365","","","","","","35.3227013301978","34.0263648288432","27.4370832786989","29.6406311132106","29.9694786570609","29.7473119637344","30.9920742943706","30.0864026869918","31.0996651112194","30.4952705346252","30.4610641564528","30.87800465872","29.5795751712259","29.2046877881601","29.7630424080288","31.2712945240215","31.1532504900894","31.3568957878694","27.3551163824017","26.6237048286371","25.5288266641033","15.775700479173","19.0296036837931","20.5169908963527","19.5387276873967","20.6036317311528","21.9469179421985","22.1507122787706","23.5894260257927","21.6538822590352","25.7753708807121","26.2033230437997","26.3529166044741","24.242329977608","24.4834407719769","24.8992247212169","23.8498128339452","",
"Israël","ISR","Rémunération des employées (% des dépenses)","GC.XPN.COMP.ZS","","","","","","","","","","","","","14.2857142857143","16","11.4285714285714","11.5384615384615","12.5","11.214953271028","14.4654088050314","14.2857142857143","13.4328358208955","11.9168356997972","14.0803286170698","10.0469345849223","10.9043614489883","10.9962949804598","12.2355362399689","13.5874689826303","14.4180256298683","15.5910564328095","15.4779318993764","14.607108588694","14.2111817526381","14.9763717977568","16.1623032982863","17.0179114455523","16.3967376070772","16.5756391979709","16.0536255251251","16.9432273941853","22.7915551862318","22.6872152914436","21.1190991521543","22.5108028770185","22.4597596992604","22.1989135484403","22.2352221694504","22.3813873279667","22.4554193034159","22.2164980010567","23.2423597458882","23.2791112453177","23.4515088503522","23.6031851090381","24.1400768083334","24.4392088560519","24.2961218454972","23.8785285108523","23.5137338697619","23.4842360190192","20.1725271106813","20.4864453664322","21.2565116109968","22.2608488196064","",
"Italie","ITA","Rémunération des employées (% des dépenses)","GC.XPN.COMP.ZS","","","","","","","","","","","","","","18.9455132912321","18.0284629431031","15.276061650517","14.7733143315222","15.6925096637736","12.8960699268285","12.9108161990571","12.650808753568","","","","","","10.1916293259606","10.52384901765","13.24051296323","12.6893867322156","13.1940779422794","12.9200202498954","11.8661813700404","11.4391276586512","11.2810340650705","12.6563453341479","13.4834162016945","13.9402861743097","14.0886059472216","14.0241132084709","14.481686982033","14.591986647488","14.9123684537947","15.4782985410488","15.3487463430607","15.4669040315738","15.0229741898343","15.1212487528307","14.4832543205361","14.1533423242197","14.2985452054364","14.0672295745322","13.5397731882758","13.5382987675751","13.4214073014215","13.1413466396727","13.325327172132","13.3736283088174","13.5347771979566","13.5165897230347","12.2737105977694","11.7535497147778","11.2095451295846","10.865672468578","",
"Jamaïque","JAM","Rémunération des employées (% des dépenses)","GC.XPN.COMP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","43.0262440619889","41.3842544316997","38.2530120481928","36.5300923967703","26.7101256593901","42.0626505264237","33.4522931064045","36.4449897039154","38.0581484042913","40.8708567552372","38.1497084107612","34.6901250956258","37.1650857518054","37.8568072818902","40.0417309630524","34.8997572322806","33.7170157028472","32.8260572488287","35.0374338406994","34.1017600704117","35.9613494517844","32.6284080168114","38.3887566930162","39.8857996453806","40.7671620254059","43.645611521548","40.0938030078757","39.438872512173","38.809683031614","38.2554765618196","37.1708563978581","35.9990612450503","38.0068190484017","","","","",
"Jordanie","JOR","Rémunération des employées (% des dépenses)","GC.XPN.COMP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","59.6442861325266","59.7041585915427","62.5178120617111","66.450605931066","66.2545226894006","66.7954106554584","64.3954117871555","66.6059369049739","65.5004281972583","69.014603494754","70.0282763707893","69.0811270328339","67.0429046332848","67.4301998582166","57.7219795095837","39.4147966559809","39.5477866944271","25.9743103196614","48.7539036188843","49.7681546683433","52.130479506251","47.3483157215856","46.0310852067721","48.2754323103287","45.7177422719119","48.0766501064585","49.5419107306217","49.6940640478902","46.8219658605272","48.4343537866091","47.4453306480221","46.4293221874476","45.2588714368819","46.0043238422088","",
"Japon","JPN","Rémunération des employées (% des dépenses)","GC.XPN.COMP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Kazakhstan","KAZ","Rémunération des employées (% des dépenses)","GC.XPN.COMP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11.3095321351143","9.05994985099538","9.06089909045924","9.71409677781991","7.81679303041162","9.06520626696007","","","","","","7.28652587454332","7.26191080397065","7.25854479148588","7.80639185401903","7.02884675031557","6.8697859070725","6.02230582973686","4.67683724616022","6.28866911173627","5.84607227440685","6.35319454584806","5.81550971104875","5.29087876743339","5.16335851145741","",
"Kenya","KEN","Rémunération des employées (% des dépenses)","GC.XPN.COMP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","35.559900412386","32.7387708051416","30.1047996773113","25.5652917668348","28.7190078339437","36.157006195499","34.3595142236755","22.7838864515627","20.905676003431","18.4015857274854","",
"République kirghize","KGZ","Rémunération des employées (% des dépenses)","GC.XPN.COMP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","39.7952441428901","40.0242339075172","41.2822671199581","39.5004044462742","37.1962222147489","40.3806761746126","43.3218586026287","42.0019196120959","45.8712432167121","43.6019131532958","",
"Cambodge","KHM","Rémunération des employées (% des dépenses)","GC.XPN.COMP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","37.2693201896987","35.6955841550975","36.4783111206239","36.3707945778941","33.0296914244831","36.8213794464106","38.8835074187883","37.8752617034506","35.74739080359","33.4039376704053","34.2787965626612","37.7554437285917","39.4533965777355","44.4356804584935","45.7755284716229","46.6964205621303","48.3913643010864","45.3553180849438","45.3297813670647","40.6699949621676","41.0988362723487","38.9479527776872","",
"Kiribati","KIR","Rémunération des employées (% des dépenses)","GC.XPN.COMP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","44.5428910339882","40.6966139243754","39.3152800015361","42.0352198891428","38.5699196337091","35.084676375869","33.4621858526777","41.176687089431","38.0937464102495","33.7211116280221","32.3099554681508","32.77196310898","31.4344377862823","",
"Saint-Kitts-et-Nevis","KNA","Rémunération des employées (% des dépenses)","GC.XPN.COMP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","47.0354196991752","50.2006852667646","51.6742493175614","49.2175464201735","","","","","","","46.4249406980685","45.700325732899","50.6380984118033","51.054819805439","50.2738594396468","48.6381616624762","48.062108888167","49.884908965737","39.5558084060148","42.8952175905703","42.1586750669634","37.317622537484","40.6726933352853","42.2615862142781","41.4554926678672","40.3184145024186","32.0077428904893","44.813829787234","","","35.6986215538847","","","","",
"Corée, République de","KOR","Rémunération des employées (% des dépenses)","GC.XPN.COMP.ZS","","","","","","","","","","","","","16.9440242057489","18.24","15.353121801433","15.4215215901302","16.6034155597723","18.8165680473373","17.6264250219234","16.3892985043185","17.658896528593","17.575429576512","16.2882527147088","17.376879212027","16.318380235906","15.4537286612758","15.1048540841766","14.5815750178537","14.5347533632287","13.8118242466069","14.2029857481292","14.2083854818523","14.4318547954033","14.5013059881977","13.7651657031186","15.0534806242329","14.3746732679357","14.2655187525623","12.1956942180928","11.454143106071","11.117503633097","10.7333765689223","11.3964167874315","10.4547843117037","11.6723124561806","11.4520013527763","11.1129395545197","11.0672521726985","10.8434996287115","10.0966096117194","10.2740850822578","10.1242942854752","9.81113406944065","10.1444469704951","10.3331103672827","10.3119799086038","10.5077569765658","10.2988006020367","10.2223390490248","9.61697319177771","9.32004389363723","8.81852980715589","7.92612667521188","8.78597794886637","",
"Koweït","KWT","Rémunération des employées (% des dépenses)","GC.XPN.COMP.ZS","","","","","","","","","","","","","42.5742574257426","38.0434782608696","28.1081081081081","","","26.9969666329626","29.0909090909091","29.3643688451209","32.7397260273973","28.5377358490566","29.4516971279373","30.6339657565942","33.643486777669","33.5032437442076","39.2234942757591","43.0220356768101","37.8011388523872","36.986301369863","37.7647058823529","6.14075087399301","20.7255813953488","26.5546639919759","28.987012987013","31.0143388210303","30.3630363036304","36.7852062588905","37.9657329344574","","","35.1664876476907","35.6041666666667","33.8527174921165","31.396666127205","31.5891184777761","24.2266522635765","","","","","","","","","","","","","","","","","","",
"Amérique latine et Caraïbes (hors revenu élevé)","LAC","Rémunération des employées (% des dépenses)","GC.XPN.COMP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","30.7147006353437","35.9374354220831","32.8223529617588","30.9281709317383","30.8885307214099","30.9040894485365","","","26.7385947964268","26.2477212882317","29.8006219334186","28.5675778057876","34.4020643434023","30.9706823789524","28.215429243302","34.4349395036938","34.1403518441496","34.4607137852003","35.9613494517844","34.1558650077344","37.2063913066333","36.4293774666023","32.0028862681988","34.1000384088723","33.9102046771188","36.4070708812393","31.8768524949489","33.013795311471","32.2535962660871","31.8116935334462","30.9142661624431","29.218477756156","29.8494485301635","31.952311676961","",
"République démocratique populaire lao","LAO","Rémunération des employées (% des dépenses)","GC.XPN.COMP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","47.4409245591378","48.994836079616","41.4129681265694","41.6026084352833","44.7692317988943","56.2938228268377","51.3218382812202","50.1950004295164","51.3491782089982","58.8196771222658","56.780628800942","53.8477308249742","56.6186540341758","58.2830991528373","54.2170747582768","","",
"Liban","LBN","Rémunération des employées (% des dépenses)","GC.XPN.COMP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","25.9295942128067","27.3345113497349","24.1796722467848","22.8166094448403","22.1737643235847","20.7226877687189","23.3257429789222","23.0008353144522","20.0774722002599","19.4355830173051","19.1165164463595","21.2472769727583","21.2348020003605","21.9402834772538","22.2357684716044","21.2151380694137","22.0269308223993","24.9928545612013","22.3990598503699","24.3238904673899","23.0487215325866","23.9752402222486","31.9195295297472","32.1154793229117","","","",
"Libéria","LBR","Rémunération des employées (% des dépenses)","GC.XPN.COMP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Libye","LBY","Rémunération des employées (% des dépenses)","GC.XPN.COMP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Sainte-Lucie","LCA","Rémunération des employées (% des dépenses)","GC.XPN.COMP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","54.8348221192603","53.2355207733228","52.0709460875827","47.2700696761804","46.3026221362808","46.3754464769329","52.6137192693233","52.3185961647964","45.9460015773944","46.6909749148458","46.550441467368","46.350068919764","43.4854184246501","43.9797104352393","42.9535372238766","42.2830885665375","43.7022088901009","40.3733636401903","","","","","","","",
"Amérique latine et Caraïbes","LCN","Rémunération des employées (% des dépenses)","GC.XPN.COMP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","25.4485513758124","24.6895719285884","28.2558183112843","28.5675778057876","34.3455239618379","30.9706823789524","28.215429243302","32.8260572488287","33.0382917283961","34.1017600704117","31.3166690911856","30.8301014036051","29.5808791492296","33.3719075348554","29.2621616690719","29.0986040016616","28.2708060165253","28.699340956575","32.2605513854894","30.8763063297636","32.874326725663","31.6136436352355","30.8144961117489","28.9649441831927","27.9490653436134","24.4987151003819","",
"Pays les moins avancés: classement de l’ONU","LDC","Rémunération des employées (% des dépenses)","GC.XPN.COMP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","34.3330605821714","","35.371417029185","34.827018493809","33.5813905689235","35.0746446930731","37.3072330276234","39.1493752538056","37.7608736164283","39.678734439215","38.7866015472772","39.9068477015922","","","",
"Faible revenu","LIC","Rémunération des employées (% des dépenses)","GC.XPN.COMP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","38.8237592809691","41.0870385077611","","48.2392157530368","43.2893656820916","","","","",
"Liechtenstein","LIE","Rémunération des employées (% des dépenses)","GC.XPN.COMP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Sri Lanka","LKA","Rémunération des employées (% des dépenses)","GC.XPN.COMP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","19.8650268054242","18.9339706068135","20.3888921574395","22.7626101056137","20.8265531624612","20.1446114073356","19.9802970044149","21.9792978589421","24.3181397616028","24.9414090796751","23.7082949978209","23.2899396984625","24.5069847279792","24.5936516953285","24.5215178414728","27.9800873298975","28.164302357015","29.8518697144864","28.2140880440799","26.7642325199995","27.8116429102834","27.3863120281746","25.672700695439","27.9489676250044","28.8138962253334","28.4193703874471","28.7285151798454","26.6816736607568","26.6798175719223","27.0761505069726","26.6173440488063","27.4895832767019","25.2415902721903","18.9159369877629","",
"Revenu intermédiaire, tranche inférieure","LMC","Rémunération des employées (% des dépenses)","GC.XPN.COMP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","37.7595866238821","36.4423146416104","37.1420017997777","36.3707945778941","34.1403518441496","35.0396469337271","36.1564783970463","38.909011106056","36.1371563371655","36.4293774666023","35.9392059942862","36.6082139479115","35.9403550826388","36.2324462759652","35.2683084761403","35.8678334234741","36.10657945313","35.3806667075939","33.9537786077662","32.5824749538349","","","",
"Revenu faible et intermédiaire","LMY","Rémunération des employées (% des dépenses)","GC.XPN.COMP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","32.8642646528179","32.073238011709","31.106567723832","29.493719053545","29.5935439499173","28.7752033474287","28.8138962253334","32.9302389384733","32.4486968593222","30.6497176675954","30.693665866646","31.5237237692473","31.2950542700435","27.4895832767019","25.6108472396919","","",
"Lesotho","LSO","Rémunération des employées (% des dépenses)","GC.XPN.COMP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","36.6570217557909","42.9203450435345","38.8403240035288","","48.584831940225","46.0181597679469","48.1574362997609","45.860222887151","53.759601490631","51.5705771768702","48.5281241226961","42.6727664332521","40.8297682423559","43.3685608528874","39.4105075983305","38.2624190042383","37.0301827113967","37.8056924789315","36.1094802762168","31.4130422931302","33.7485289817747","29.8463838025264","34.9718280234573","40.5358667502465","40.220533665543","40.0556141537242","40.7890056944627","42.5088523060294","42.8139652079182","41.809012342676","44.5350615940452","45.1480175112763","43.4594387513875","41.2076596184221","45.1286650966998","44.6600599186439","","",
"de dividende tardif démographique","LTE","Rémunération des employées (% des dépenses)","GC.XPN.COMP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","22.4109224109224","21.5636328010189","21.9792978589421","23.6254654313803","22.8592586006163","20.919597014662","21.7947887607392","22.225911642375","21.9573514581114","23.3257429789222","26.4618502819347","24.1631418067046","24.3425116677196","21.4896831563498","24.6045794752217","21.2348020003605","23.5883772455921","23.0846342335989","21.2349529317494","21.5962887484815","22.487062882233","21.50550970758","21.730252124967","23.0487215325866","23.8784786984864","21.1840266074585","19.2310615914287","19.019569889704","19.6258518843206","",
"Lituanie","LTU","Rémunération des employées (% des dépenses)","GC.XPN.COMP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7.52330226364847","","12.3090136515686","15.4667410544468","16.6044556206043","17.4424227770054","15.3533387777797","21.0331409665959","18.7184401986851","17.0127179593913","17.7667668836546","18.5425132338595","18.5779607200317","19.010792800773","18.7631635740261","19.1112636424286","16.9923238581655","16.6462714963847","15.6371919976702","14.2960664133999","14.3029839717074","15.1057482247827","15.6901189277104","15.925515798957","16.0274280535662","16.2716765151873","16.5205481820396","16.3900232772243","16.6543525983808","15.1197610133249","15.312237276009","15.0820689168866","15.577889210725","",
"Luxembourg","LUX","Rémunération des employées (% des dépenses)","GC.XPN.COMP.ZS","","","","","","","","","","","","","20.2201682417697","21.4630009818799","21.9997758936242","20.0169709737828","19.7291151260715","19.6119968781358","19.9011490368368","19.7441412883506","20.1442037261152","17.2871734940125","20.7838226674482","18.3885529341624","18.9040841008466","19.8235658985963","20.3393335219729","20.7073651202059","19.78060035381","20.3872478386167","20.9761396702231","19.322399473382","21.8171172764587","19.6799820340791","19.0961773342689","23.408137808751","22.992280787986","22.8830420086676","22.7472262942668","22.3763509331886","22.2279566211737","22.2683661671851","21.7370610530139","21.4302590803222","21.0222789482053","21.1378053575944","21.0324153346336","21.0580899850329","20.3261319254567","19.912798760419","20.1020108578495","20.1882690271798","19.822823476469","19.7450392509534","19.9501252536307","20.184905777239","20.0097027000488","20.2032984841338","20.4990110268884","20.7594199506888","20.2491582105883","20.8921053585786","20.4264171769904","20.5005325913716","",
"Lettonie","LVA","Rémunération des employées (% des dépenses)","GC.XPN.COMP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","18.2938946748611","23.5489733087879","23.1434520878801","18.4333386480533","17.0655128649132","17.9580545625189","19.2931413422549","20.3509054437042","20.0210476898077","21.9573514581114","19.1004026969816","19.0000681450906","18.3384602346236","21.7931435684038","20.6410108602919","16.8011248515086","14.0820854203179","15.4307669458571","15.6925084839669","16.1686100516005","16.5416514888735","17.2143635647027","18.0779438223813","18.7393119231344","18.7201977983164","18.7392348850786","18.324778721516","17.4607845383689","17.3528640593178","19.1967632345834","",
"Région administrative spéciale de Macao, Chine","MAC","Rémunération des employées (% des dépenses)","GC.XPN.COMP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","56.0427450138071","56.777241765588","56.7262903497025","46.4586613818649","53.5479804294306","53.6527660754119","52.568655528894","49.9994388813712","49.7051621417981","49.2363700941218","45.3216826476956","45.4604599367752","34.0041154699216","28.5818175647082","27.5352319857866","30.2333930787351","31.7408828920155","30.626545733488","29.9287172536979","30.5930319513049","30.8329635322938","31.8683355463982","31.8235213705799","31.1665087246247","26.6009332865318","30.2195108005336","23.9539242827471","33.4176059057647","",
"Saint-Martin (fr)","MAF","Rémunération des employées (% des dépenses)","GC.XPN.COMP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
